"activity" "subjectId" "variable" "value"
"LAYING" 25 "meanTimeBodyGyroscopeMean-Y" -0.083900354157824
"LAYING" 25 "meanTimeBodyGyroscopeMean-Z" 0.0993606079900489
"LAYING" 25 "meanTimeBodyGyroscopeStandardDeviation-X" -0.683131970775061
"LAYING" 25 "meanTimeBodyGyroscopeStandardDeviation-Y" -0.752261013276284
"LAYING" 25 "meanTimeBodyGyroscopeStandardDeviation-Z" -0.74741022
"LAYING" 25 "meanTimeGravityAccelerationMagnitudeMean" -0.583377749713936
"LAYING" 25 "meanTimeGravityAccelerationMagnitudeStandardDeviation" -0.659015505611247
"LAYING" 25 "meanTimeGravityAccelerationMean-X" 0.672386622127139
"LAYING" 25 "meanTimeGravityAccelerationMean-Y" 0.0471601427530562
"LAYING" 25 "meanTimeGravityAccelerationMean-Z" 0.239226040930391
"LAYING" 25 "meanTimeGravityAccelerationStandardDeviation-X" -0.950017091344743
"LAYING" 25 "meanTimeGravityAccelerationStandardDeviation-Y" -0.901088770963325
"LAYING" 25 "meanTimeGravityAccelerationStandardDeviation-Z" -0.880682330706602
"LAYING" 26 "meanFrequencyBodyAccelerationJerkMean-X" -0.828885664342105
"LAYING" 26 "meanFrequencyBodyAccelerationJerkMean-Y" -0.813670066978947
"LAYING" 26 "meanFrequencyBodyAccelerationJerkMean-Z" -0.841140613026316
"LAYING" 26 "meanFrequencyBodyAccelerationJerkStandardDeviation-X" -0.823791834118421
"LAYING" 26 "meanFrequencyBodyAccelerationJerkStandardDeviation-Y" -0.81033083655329
"LAYING" 26 "meanFrequencyBodyAccelerationJerkStandardDeviation-Z" -0.851347576776316
"LAYING" 26 "meanFrequencyBodyAccelerationMagnitudeMean" -0.797373303203947
"LAYING" 26 "meanFrequencyBodyAccelerationMagnitudeStandardDeviation" -0.821611235003289
"LAYING" 26 "meanFrequencyBodyAccelerationMean-X" -0.798084999106579
"LAYING" 26 "meanFrequencyBodyAccelerationMean-Y" -0.764578737986842
"LAYING" 26 "meanFrequencyBodyAccelerationMean-Z" -0.819468786973684
"LAYING" 26 "meanFrequencyBodyAccelerationStandardDeviation-X" -0.786684494585526
"LAYING" 26 "meanFrequencyBodyAccelerationStandardDeviation-Y" -0.771916156513158
"LAYING" 26 "meanFrequencyBodyAccelerationStandardDeviation-Z" -0.826532078684211
"LAYING" 26 "meanFrequencyBodyBodyAccelerationJerkMagnitudeMean" -0.811055083907895
"LAYING" 26 "meanFrequencyBodyBodyAccelerationJerkMagnitudeStandardDeviation" -0.811299976757237
"LAYING" 26 "meanFrequencyBodyBodyGyroscopeJerkMagnitudeMean" -0.895942263092105
"LAYING" 26 "meanFrequencyBodyBodyGyroscopeJerkMagnitudeStandardDeviation" -0.900418082960526
"LAYING" 26 "meanFrequencyBodyBodyGyroscopeMagnitudeMean" -0.866592854210526
"LAYING" 26 "meanFrequencyBodyBodyGyroscopeMagnitudeStandardDeviation" -0.869453256710526
"LAYING" 26 "meanFrequencyBodyGyroscopeMean-X" -0.827882281605263
"LAYING" 26 "meanFrequencyBodyGyroscopeMean-Y" -0.881744655131579
"LAYING" 26 "meanFrequencyBodyGyroscopeMean-Z" -0.808503304736842
"LAYING" 26 "meanFrequencyBodyGyroscopeStandardDeviation-X" -0.870023551125
"LAYING" 26 "meanFrequencyBodyGyroscopeStandardDeviation-Y" -0.88376038868421
"LAYING" 26 "meanFrequencyBodyGyroscopeStandardDeviation-Z" -0.839659688486842
"LAYING" 26 "meanTimeBodyAccelerationJerkMagnitudeMean" -0.813616303289474
"LAYING" 26 "meanTimeBodyAccelerationJerkMagnitudeStandardDeviation" -0.810730519598684
"LAYING" 26 "meanTimeBodyAccelerationJerkMean-X" 0.0814224740394737
"LAYING" 26 "meanTimeBodyAccelerationJerkMean-Y" 0.0121608809678289
"LAYING" 26 "meanTimeBodyAccelerationJerkMean-Z" -0.00497434950706579
"LAYING" 26 "meanTimeBodyAccelerationJerkStandardDeviation-X" -0.818396768901316
"LAYING" 26 "meanTimeBodyAccelerationJerkStandardDeviation-Y" -0.805625271068421
"LAYING" 26 "meanTimeBodyAccelerationJerkStandardDeviation-Z" -0.846934171052632
"LAYING" 26 "meanTimeBodyAccelerationMagnitudeMean" -0.763300536230263
"LAYING" 26 "meanTimeBodyAccelerationMagnitudeStandardDeviation" -0.791764282506579
"LAYING" 26 "meanTimeBodyAccelerationMean-X" 0.266665086303289
"LAYING" 26 "meanTimeBodyAccelerationMean-Y" -0.0126604564370395
"LAYING" 26 "meanTimeBodyAccelerationMean-Z" -0.103219748046053
"LAYING" 26 "meanTimeBodyAccelerationStandardDeviation-X" -0.789519438953947
"LAYING" 26 "meanTimeBodyAccelerationStandardDeviation-Y" -0.759447176072368
"LAYING" 26 "meanTimeBodyAccelerationStandardDeviation-Z" -0.8142498625
"LAYING" 26 "meanTimeBodyGyroscopeJerkMagnitudeMean" -0.87854780875
"LAYING" 26 "meanTimeBodyGyroscopeJerkMagnitudeStandardDeviation" -0.8944923525
"LAYING" 26 "meanTimeBodyGyroscopeJerkMean-X" -0.101421019955132
"LAYING" 26 "meanTimeBodyGyroscopeJerkMean-Y" -0.0407465479328947
"LAYING" 26 "meanTimeBodyGyroscopeJerkMean-Z" -0.0582775581136711
"LAYING" 26 "meanTimeBodyGyroscopeJerkStandardDeviation-X" -0.845707352960526
"LAYING" 26 "meanTimeBodyGyroscopeJerkStandardDeviation-Y" -0.900085505789474
"LAYING" 26 "meanTimeBodyGyroscopeJerkStandardDeviation-Z" -0.860892131447368
"LAYING" 26 "meanTimeBodyGyroscopeMagnitudeMean" -0.817365100914474
"LAYING" 26 "meanTimeBodyGyroscopeMagnitudeStandardDeviation" -0.852827576842105
"LAYING" 26 "meanTimeBodyGyroscopeMean-X" -0.0244980085046053
"LAYING" 26 "meanTimeBodyGyroscopeMean-Y" -0.0812137120125
"LAYING" 26 "meanTimeBodyGyroscopeMean-Z" 0.0994417664671053
"LAYING" 26 "meanTimeBodyGyroscopeStandardDeviation-X" -0.859708431539474
"LAYING" 26 "meanTimeBodyGyroscopeStandardDeviation-Y" -0.881999147828947
"LAYING" 26 "meanTimeBodyGyroscopeStandardDeviation-Z" -0.819087657368421
"LAYING" 26 "meanTimeGravityAccelerationMagnitudeMean" -0.763300536230263
"LAYING" 26 "meanTimeGravityAccelerationMagnitudeStandardDeviation" -0.791764282506579
"LAYING" 26 "meanTimeGravityAccelerationMean-X" 0.528481106315789
"LAYING" 26 "meanTimeGravityAccelerationMean-Y" 0.181035843730263
"LAYING" 26 "meanTimeGravityAccelerationMean-Z" 0.297372368697368
"LAYING" 26 "meanTimeGravityAccelerationStandardDeviation-X" -0.964082836710526
"LAYING" 26 "meanTimeGravityAccelerationStandardDeviation-Y" -0.968145476513158
"LAYING" 26 "meanTimeGravityAccelerationStandardDeviation-Z" -0.9613159325
"SITTING" 11 "meanFrequencyBodyAccelerationJerkMean-X" -0.674872244027389
"SITTING" 11 "meanFrequencyBodyAccelerationJerkMean-Y" -0.630337497896497
"SITTING" 11 "meanFrequencyBodyAccelerationJerkMean-Z" -0.824589228503185
"SITTING" 11 "meanFrequencyBodyAccelerationJerkStandardDeviation-X" -0.670286674469745
"SITTING" 11 "meanFrequencyBodyAccelerationJerkStandardDeviation-Y" -0.607174094924522
"SITTING" 11 "meanFrequencyBodyAccelerationJerkStandardDeviation-Z" -0.857447076624204
"SITTING" 11 "meanFrequencyBodyAccelerationMagnitudeMean" -0.609395391584395
"SITTING" 11 "meanFrequencyBodyAccelerationMagnitudeStandardDeviation" -0.672661671869427
"SITTING" 11 "meanFrequencyBodyAccelerationMean-X" -0.617290238473248
"SITTING" 11 "meanFrequencyBodyAccelerationMean-Y" -0.528901169711338
"SITTING" 11 "meanFrequencyBodyAccelerationMean-Z" -0.748594813630573
"SITTING" 11 "meanFrequencyBodyAccelerationStandardDeviation-X" -0.57690682108535
"SITTING" 11 "meanFrequencyBodyAccelerationStandardDeviation-Y" -0.499770978461465
"SITTING" 11 "meanFrequencyBodyAccelerationStandardDeviation-Z" -0.650036914427707
"SITTING" 11 "meanFrequencyBodyBodyAccelerationJerkMagnitudeMean" -0.654240627881529
"SITTING" 11 "meanFrequencyBodyBodyAccelerationJerkMagnitudeStandardDeviation" -0.675240275003185
"SITTING" 11 "meanFrequencyBodyBodyGyroscopeJerkMagnitudeMean" -0.86416270955414
"SITTING" 11 "meanFrequencyBodyBodyGyroscopeJerkMagnitudeStandardDeviation" -0.878701849840764
"SITTING" 11 "meanFrequencyBodyBodyGyroscopeMagnitudeMean" -0.756276579840764
"SITTING" 11 "meanFrequencyBodyBodyGyroscopeMagnitudeStandardDeviation" -0.709659078215287
"SITTING" 11 "meanFrequencyBodyGyroscopeMean-X" -0.708402086047771
"SITTING" 11 "meanFrequencyBodyGyroscopeMean-Y" -0.775534336847134
"SITTING" 11 "meanFrequencyBodyGyroscopeMean-Z" -0.707266984681529
"SITTING" 11 "meanFrequencyBodyGyroscopeStandardDeviation-X" -0.750362055652866
"SITTING" 11 "meanFrequencyBodyGyroscopeStandardDeviation-Y" -0.668859800442994
"SITTING" 11 "meanFrequencyBodyGyroscopeStandardDeviation-Z" -0.754643547101911
"SITTING" 11 "meanTimeBodyAccelerationJerkMagnitudeMean" -0.677924832601911
"SITTING" 11 "meanTimeBodyAccelerationJerkMagnitudeStandardDeviation" -0.662431689321656
"SITTING" 11 "meanTimeBodyAccelerationJerkMean-X" 0.0830004391649682
"SITTING" 11 "meanTimeBodyAccelerationJerkMean-Y" 0.00754575472050955
"SITTING" 11 "meanTimeBodyAccelerationJerkMean-Z" -0.00657436282267516
"SITTING" 11 "meanTimeBodyAccelerationJerkStandardDeviation-X" -0.657387159348408
"SITTING" 11 "meanTimeBodyAccelerationJerkStandardDeviation-Y" -0.606569926348726
"SITTING" 11 "meanTimeBodyAccelerationJerkStandardDeviation-Z" -0.841621374808917
"SITTING" 11 "meanTimeBodyAccelerationMagnitudeMean" -0.540084945283758
"SITTING" 11 "meanTimeBodyAccelerationMagnitudeStandardDeviation" -0.610737597765605
"SITTING" 11 "meanTimeBodyAccelerationMean-X" 0.276609068219745
"SITTING" 11 "meanTimeBodyAccelerationMean-Y" -0.0190957961722611
"SITTING" 11 "meanTimeBodyAccelerationMean-Z" -0.108973870187898
"SITTING" 11 "meanTimeBodyAccelerationStandardDeviation-X" -0.586989828163694
"SITTING" 11 "meanTimeBodyAccelerationStandardDeviation-Y" -0.487537966213376
"SITTING" 11 "meanTimeBodyAccelerationStandardDeviation-Z" -0.663355760656051
"SITTING" 11 "meanTimeBodyGyroscopeJerkMagnitudeMean" -0.825822469617834
"SITTING" 11 "meanTimeBodyGyroscopeJerkMagnitudeStandardDeviation" -0.866269129904459
"SITTING" 11 "meanTimeBodyGyroscopeJerkMean-X" -0.080526211410828
"SITTING" 11 "meanTimeBodyGyroscopeJerkMean-Y" -0.0494763417675159
"SITTING" 11 "meanTimeBodyGyroscopeJerkMean-Z" -0.0481072817632166
"SITTING" 11 "meanTimeBodyGyroscopeJerkStandardDeviation-X" -0.78059608955414
"SITTING" 11 "meanTimeBodyGyroscopeJerkStandardDeviation-Y" -0.867648350828025
"SITTING" 11 "meanTimeBodyGyroscopeJerkStandardDeviation-Z" -0.794328936815287
"SITTING" 11 "meanTimeBodyGyroscopeMagnitudeMean" -0.626413805245223
"SITTING" 11 "meanTimeBodyGyroscopeMagnitudeStandardDeviation" -0.69510017755
"SITTING" 11 "meanTimeBodyGyroscopeMean-X" -0.0545826997471656
"SITTING" 11 "meanTimeBodyGyroscopeMean-Y" -0.057760866393949
"SITTING" 11 "meanTimeBodyGyroscopeMean-Z" 0.0873479055083583
"SITTING" 11 "meanTimeBodyGyroscopeStandardDeviation-X" -0.738479109537261
"SITTING" 11 "meanTimeBodyGyroscopeStandardDeviation-Y" -0.70169442656051
"SITTING" 11 "meanTimeBodyGyroscopeStandardDeviation-Z" -0.723530145828025
"SITTING" 11 "meanTimeGravityAccelerationMagnitudeMean" -0.540084945283758
"SITTING" 11 "meanTimeGravityAccelerationMagnitudeStandardDeviation" -0.610737597765605
"SITTING" 11 "meanTimeGravityAccelerationMean-X" 0.729207854076433
"SITTING" 11 "meanTimeGravityAccelerationMean-Y" 0.0541723497267516
"SITTING" 11 "meanTimeGravityAccelerationMean-Z" 0.139688402656051
"SITTING" 11 "meanTimeGravityAccelerationStandardDeviation-X" -0.975345253949045
"SITTING" 11 "meanTimeGravityAccelerationStandardDeviation-Y" -0.956991877006369
"SITTING" 11 "meanTimeGravityAccelerationStandardDeviation-Z" -0.956705197643312
"SITTING" 14 "meanFrequencyBodyAccelerationJerkMean-X" -0.654385009392879
"SITTING" 14 "meanFrequencyBodyAccelerationJerkMean-Y" -0.598699531399381
"SITTING" 14 "meanFrequencyBodyAccelerationJerkMean-Z" -0.618712162187307
"SITTING" 14 "meanFrequencyBodyAccelerationJerkStandardDeviation-X" -0.661460356953251
"SITTING" 14 "meanFrequencyBodyAccelerationJerkStandardDeviation-Y" -0.60215894382322
"SITTING" 14 "meanFrequencyBodyAccelerationJerkStandardDeviation-Z" -0.694424996467802
"SITTING" 14 "meanFrequencyBodyAccelerationMagnitudeMean" -0.490874179820433
"SITTING" 14 "meanFrequencyBodyAccelerationMagnitudeStandardDeviation" -0.548269930770588
"SITTING" 14 "meanFrequencyBodyAccelerationMean-X" -0.619513271851703
"SITTING" 14 "meanFrequencyBodyAccelerationMean-Y" -0.455237617000929
"SITTING" 14 "meanFrequencyBodyAccelerationMean-Z" -0.440650672343653
"SITTING" 14 "meanFrequencyBodyAccelerationStandardDeviation-X" -0.609406374110062
"SITTING" 14 "meanFrequencyBodyAccelerationStandardDeviation-Y" -0.376829989404644
"SITTING" 14 "meanFrequencyBodyAccelerationStandardDeviation-Z" -0.275013722171486
"SITTING" 14 "meanFrequencyBodyBodyAccelerationJerkMagnitudeMean" -0.596896308848452
"SITTING" 14 "meanFrequencyBodyBodyAccelerationJerkMagnitudeStandardDeviation" -0.619215144539319
"SITTING" 14 "meanFrequencyBodyBodyGyroscopeJerkMagnitudeMean" -0.717590101802972
"SITTING" 14 "meanFrequencyBodyBodyGyroscopeJerkMagnitudeStandardDeviation" -0.760560087962848
"SITTING" 14 "meanFrequencyBodyBodyGyroscopeMagnitudeMean" -0.543030528985449
"SITTING" 14 "meanFrequencyBodyBodyGyroscopeMagnitudeStandardDeviation" -0.516930495917399
"SITTING" 14 "meanFrequencyBodyGyroscopeMean-X" -0.699166400749226
"SITTING" 14 "meanFrequencyBodyGyroscopeMean-Y" -0.50463317018839
"SITTING" 14 "meanFrequencyBodyGyroscopeMean-Z" -0.42391821438452
"SITTING" 14 "meanFrequencyBodyGyroscopeStandardDeviation-X" -0.740052209854489
"SITTING" 14 "meanFrequencyBodyGyroscopeStandardDeviation-Y" -0.348864187370186
"SITTING" 14 "meanFrequencyBodyGyroscopeStandardDeviation-Z" -0.407672097170898
"SITTING" 14 "meanTimeBodyAccelerationJerkMagnitudeMean" -0.608973420309907
"SITTING" 14 "meanTimeBodyAccelerationJerkMagnitudeStandardDeviation" -0.605144269857245
"SITTING" 14 "meanTimeBodyAccelerationJerkMean-X" 0.0741757467665015
"SITTING" 14 "meanTimeBodyAccelerationJerkMean-Y" 0.00443682723817957
"SITTING" 14 "meanTimeBodyAccelerationJerkMean-Z" -0.00253044692473994
"SITTING" 14 "meanTimeBodyAccelerationJerkStandardDeviation-X" -0.641964198633003
"SITTING" 14 "meanTimeBodyAccelerationJerkStandardDeviation-Y" -0.586459622773684
"SITTING" 14 "meanTimeBodyAccelerationJerkStandardDeviation-Z" -0.656855586102105
"SITTING" 14 "meanTimeBodyAccelerationMagnitudeMean" -0.453262620331889
"SITTING" 14 "meanTimeBodyAccelerationMagnitudeStandardDeviation" -0.474058613408978
"SITTING" 14 "meanTimeBodyAccelerationMean-X" 0.270184596009288
"SITTING" 14 "meanTimeBodyAccelerationMean-Y" -0.0162548178510526
"SITTING" 14 "meanTimeBodyAccelerationMean-Z" -0.100985935692074
"SITTING" 14 "meanTimeBodyAccelerationStandardDeviation-X" -0.611671118216099
"SITTING" 14 "meanTimeBodyAccelerationStandardDeviation-Y" -0.374730765205077
"SITTING" 14 "meanTimeBodyAccelerationStandardDeviation-Z" -0.29354271467452
"SITTING" 14 "meanTimeBodyGyroscopeJerkMagnitudeMean" -0.700520939854799
"SITTING" 14 "meanTimeBodyGyroscopeJerkMagnitudeStandardDeviation" -0.727023009383901
"SITTING" 14 "meanTimeBodyGyroscopeJerkMean-X" -0.107556127062003
"SITTING" 14 "meanTimeBodyGyroscopeJerkMean-Y" -0.0433200489340217
"SITTING" 14 "meanTimeBodyGyroscopeJerkMean-Z" -0.0450693836894427
"SITTING" 14 "meanTimeBodyGyroscopeJerkStandardDeviation-X" -0.7862917325387
"SITTING" 14 "meanTimeBodyGyroscopeJerkStandardDeviation-Y" -0.6979155314613
"SITTING" 14 "meanTimeBodyGyroscopeJerkStandardDeviation-Z" -0.638299064788854
"SITTING" 14 "meanTimeBodyGyroscopeMagnitudeMean" -0.416459776709257
"SITTING" 14 "meanTimeBodyGyroscopeMagnitudeStandardDeviation" -0.471486714606811
"SITTING" 14 "meanTimeBodyGyroscopeMean-X" 0.000253671358297214
"SITTING" 14 "meanTimeBodyGyroscopeMean-Y" -0.0954921154823529
"SITTING" 14 "meanTimeBodyGyroscopeMean-Z" 0.0606712446996904
"SITTING" 14 "meanTimeBodyGyroscopeStandardDeviation-X" -0.728661379340557
"SITTING" 14 "meanTimeBodyGyroscopeStandardDeviation-Y" -0.398959362766099
"SITTING" 14 "meanTimeBodyGyroscopeStandardDeviation-Z" -0.364478192502167
"SITTING" 14 "meanTimeGravityAccelerationMagnitudeMean" -0.453262620331889
"SITTING" 14 "meanTimeGravityAccelerationMagnitudeStandardDeviation" -0.474058613408978
"SITTING" 14 "meanTimeGravityAccelerationMean-X" 0.672081224882353
"SITTING" 14 "meanTimeGravityAccelerationMean-Y" -0.111701388781115
"SITTING" 14 "meanTimeGravityAccelerationMean-Z" -0.161179728291022
"SITTING" 14 "meanTimeGravityAccelerationStandardDeviation-X" -0.941245714736842
"SITTING" 14 "meanTimeGravityAccelerationStandardDeviation-Y" -0.942377305312693
"SITTING" 14 "meanTimeGravityAccelerationStandardDeviation-Z" -0.915927846160991
"SITTING" 15 "meanFrequencyBodyAccelerationJerkMean-X" -0.643469519361585
"SITTING" 15 "meanFrequencyBodyAccelerationJerkMean-Y" -0.609408057377744
"SITTING" 15 "meanFrequencyBodyAccelerationJerkMean-Z" -0.805543465588415
"SITTING" 15 "meanFrequencyBodyAccelerationJerkStandardDeviation-X" -0.637655155092835
"SITTING" 15 "meanFrequencyBodyAccelerationJerkStandardDeviation-Y" -0.605854882622652
"SITTING" 15 "meanFrequencyBodyAccelerationJerkStandardDeviation-Z" -0.845111060762195
"SITTING" 15 "meanFrequencyBodyAccelerationMagnitudeMean" -0.562948391223628
"SITTING" 15 "meanFrequencyBodyAccelerationMagnitudeStandardDeviation" -0.623655618198171
"SITTING" 15 "meanFrequencyBodyAccelerationMean-X" -0.583772317445122
"SITTING" 15 "meanFrequencyBodyAccelerationMean-Y" -0.507735205778384
"SITTING" 15 "meanFrequencyBodyAccelerationMean-Z" -0.741745724698171
"SITTING" 15 "meanFrequencyBodyAccelerationStandardDeviation-X" -0.547150855443902
"SITTING" 15 "meanFrequencyBodyAccelerationStandardDeviation-Y" -0.501568435233384
"SITTING" 15 "meanFrequencyBodyAccelerationStandardDeviation-Z" -0.711431340356707
"SITTING" 15 "meanFrequencyBodyBodyAccelerationJerkMagnitudeMean" -0.614817605125915
"SITTING" 15 "meanFrequencyBodyBodyAccelerationJerkMagnitudeStandardDeviation" -0.643101167069512
"SITTING" 15 "meanFrequencyBodyBodyGyroscopeJerkMagnitudeMean" -0.83680189402439
"SITTING" 15 "meanFrequencyBodyBodyGyroscopeJerkMagnitudeStandardDeviation" -0.849634463841463
"SITTING" 15 "meanFrequencyBodyBodyGyroscopeMagnitudeMean" -0.732394493841463
"SITTING" 15 "meanFrequencyBodyBodyGyroscopeMagnitudeStandardDeviation" -0.695346839682927
"SITTING" 15 "meanFrequencyBodyGyroscopeMean-X" -0.664354428856402
"SITTING" 15 "meanFrequencyBodyGyroscopeMean-Y" -0.760711411006098
"SITTING" 15 "meanFrequencyBodyGyroscopeMean-Z" -0.711194539920732
"SITTING" 15 "meanFrequencyBodyGyroscopeStandardDeviation-X" -0.709336168176829
"SITTING" 15 "meanFrequencyBodyGyroscopeStandardDeviation-Y" -0.684504735744512
"SITTING" 15 "meanFrequencyBodyGyroscopeStandardDeviation-Z" -0.751696527195122
"SITTING" 15 "meanTimeBodyAccelerationJerkMagnitudeMean" -0.654799694757531
"SITTING" 15 "meanTimeBodyAccelerationJerkMagnitudeStandardDeviation" -0.625660376546646
"SITTING" 15 "meanTimeBodyAccelerationJerkMean-X" 0.0776897411304878
"SITTING" 15 "meanTimeBodyAccelerationJerkMean-Y" 0.00489392052706402
"SITTING" 15 "meanTimeBodyAccelerationJerkMean-Z" -0.00440993190077744
"SITTING" 15 "meanTimeBodyAccelerationJerkStandardDeviation-X" -0.624055782158537
"SITTING" 15 "meanTimeBodyAccelerationJerkStandardDeviation-Y" -0.594312678045091
"SITTING" 15 "meanTimeBodyAccelerationJerkStandardDeviation-Z" -0.825820881576219
"SITTING" 15 "meanTimeBodyAccelerationMagnitudeMean" -0.527285352000488
"SITTING" 15 "meanTimeBodyAccelerationMagnitudeStandardDeviation" -0.557147874176037
"SITTING" 15 "meanTimeBodyAccelerationMean-X" 0.27821340725
"SITTING" 15 "meanTimeBodyAccelerationMean-Y" -0.016464484771311
"SITTING" 15 "meanTimeBodyAccelerationMean-Z" -0.112563587594512
"SITTING" 15 "meanTimeBodyAccelerationStandardDeviation-X" -0.556541173089329
"SITTING" 15 "meanTimeBodyAccelerationStandardDeviation-Y" -0.481679537956006
"SITTING" 15 "meanTimeBodyAccelerationStandardDeviation-Z" -0.705706623868902
"SITTING" 15 "meanTimeBodyGyroscopeJerkMagnitudeMean" -0.805282669512195
"SITTING" 15 "meanTimeBodyGyroscopeJerkMagnitudeStandardDeviation" -0.837120078079268
"SITTING" 15 "meanTimeBodyGyroscopeJerkMean-X" -0.0960910108539634
"SITTING" 15 "meanTimeBodyGyroscopeJerkMean-Y" -0.0441270690182012
"SITTING" 15 "meanTimeBodyGyroscopeJerkMean-Z" -0.0555645456881098
"SITTING" 15 "meanTimeBodyGyroscopeJerkStandardDeviation-X" -0.731382711036585
"SITTING" 15 "meanTimeBodyGyroscopeJerkStandardDeviation-Y" -0.853956592073171
"SITTING" 15 "meanTimeBodyGyroscopeJerkStandardDeviation-Z" -0.795626198384146
"SITTING" 15 "meanTimeBodyGyroscopeMagnitudeMean" -0.617721779796037
"SITTING" 15 "meanTimeBodyGyroscopeMagnitudeStandardDeviation" -0.675336960047866
"SITTING" 15 "meanTimeBodyGyroscopeMean-X" -0.0281278780610671
"SITTING" 15 "meanTimeBodyGyroscopeMean-Y" -0.075878845519878
"SITTING" 15 "meanTimeBodyGyroscopeMean-Z" 0.0906658516
"SITTING" 15 "meanTimeBodyGyroscopeStandardDeviation-X" -0.696859473045732
"SITTING" 15 "meanTimeBodyGyroscopeStandardDeviation-Y" -0.708779069191463
"SITTING" 15 "meanTimeBodyGyroscopeStandardDeviation-Z" -0.721826987530488
"SITTING" 15 "meanTimeGravityAccelerationMagnitudeMean" -0.527285352000488
"SITTING" 15 "meanTimeGravityAccelerationMagnitudeStandardDeviation" -0.557147874176037
"SITTING" 15 "meanTimeGravityAccelerationMean-X" 0.688872511512195
"SITTING" 15 "meanTimeGravityAccelerationMean-Y" 0.102660491875
"SITTING" 15 "meanTimeGravityAccelerationMean-Z" 0.0372897701757012
"SITTING" 15 "meanTimeGravityAccelerationStandardDeviation-X" -0.968733398628049
"SITTING" 15 "meanTimeGravityAccelerationStandardDeviation-Y" -0.956369493993902
"SITTING" 15 "meanTimeGravityAccelerationStandardDeviation-Z" -0.947240058048781
